num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
9,Austin,127.9707544,43,website,7702,Windows,22,5,3,TRUE
9,Austin,123.0298948,46,website,8755,Windows,18,5,0,FALSE
6,San Jose,162.611811,45,email,7972,Windows,16,5,0,FALSE
9,Phoenix,124.4518192,52,email,14871,OSX,8,7,1,TRUE
9,Los Angeles,50.36729357,47,website,11339,Windows,16,5,0,FALSE
7,Albany,164.1411474,35,referral,13667,Other,26,6,2,TRUE
6,Seattle,95.5518226,41,email,9571,Windows,22,8,0,FALSE
6,Albany,179.2339123,34,website,12250,Windows,22,4,0,FALSE
7,Phoenix,102.116806,46,website,13805,Other,29,5,3,TRUE
6,Tulsa,126.6392968,48,conference,8658,Other,15,7,1,FALSE
5,Kansas City,134.6541404,50,email,7816,Windows,14,6,1,FALSE
4,Las Vegas,95.43015847,47,conference,7345,OSX,12,8,4,FALSE
8,Seattle,178.3321565,43,website,14335,OSX,30,7,3,FALSE
7,Freehold,131.200741,48,email,7721,Windows,15,4,0,FALSE
6,Tulsa,148.0902899,52,website,7849,Other,8,6,1,TRUE
6,Denver,233.0445216,54,email,4987,Other,14,7,1,FALSE
4,Kansas City,188.2538013,43,conference,5503,OSX,20,6,1,FALSE
7,Boston,147.5074721,50,conference,7221,OSX,10,6,0,FALSE
3,Kansas City,190.8207524,46,conference,6149,OSX,23,6,1,FALSE
4,San Diego,209.6449933,41,email,13945,Windows,23,6,0,FALSE
6,Atlanta,126.9999143,37,email,10923,Windows,22,6,0,TRUE
6,Freehold,154.8911126,34,referral,9352,Windows,28,8,0,FALSE
8,Phoenix,80.99832873,44,conference,8177,Windows,17,5,0,FALSE
7,San Jose,174.5341985,38,referral,11238,Other,34,7,1,TRUE
10,New York,90.8625712,36,referral,6704,Windows,29,6,0,FALSE
8,San Diego,105.8773175,44,website,14887,OSX,27,6,4,TRUE
7,Boston,118.6148454,34,email,12699,Other,25,7,0,TRUE
9,Freehold,214.0194786,42,referral,9762,OSX,24,5,0,TRUE
4,Seattle,130.4333059,51,website,9514,Windows,14,6,1,FALSE
6,Memphis,143.1935502,52,email,7629,Windows,13,6,0,FALSE
5,New York,193.1168573,45,website,5660,Windows,19,4,1,FALSE
6,Chicago,111.5439838,52,website,8126,Windows,12,6,1,FALSE
9,Tulsa,127.9870187,47,email,11298,Windows,23,6,1,FALSE
8,Columbus,148.8019116,39,email,13699,OSX,28,5,0,TRUE
7,Chicago,169.9444288,39,referral,14322,Other,25,5,3,FALSE
7,Memphis,191.9102076,38,referral,10932,OSX,15,7,1,TRUE
7,Las Vegas,157.8575179,43,email,12344,Windows,18,5,0,FALSE
3,Atlanta,157.0841838,48,conference,7610,OSX,22,6,2,FALSE
4,Albany,195.7147251,45,email,14667,Other,22,4,1,FALSE
4,Los Angeles,158.6061493,48,website,11979,Windows,11,5,0,FALSE
8,Phoenix,127.9864877,38,website,9763,Windows,24,6,0,FALSE
9,Albany,102.2464103,51,website,8163,Windows,18,6,0,FALSE
7,Denver,141.5531373,42,conference,13506,Windows,18,7,0,FALSE
7,Tulsa,127.1457274,50,conference,6255,OSX,9,7,1,FALSE
11,Phoenix,110.9301918,49,referral,9346,OSX,21,7,1,FALSE
7,Las Vegas,108.0882345,44,conference,11861,Windows,16,7,0,FALSE
9,Phoenix,130.5394996,32,website,8664,Windows,30,6,1,FALSE
11,Phoenix,111.4482478,37,referral,8383,OSX,31,6,2,FALSE
7,Austin,56.96048666,54,conference,9913,Windows,6,5,2,FALSE
9,Atlanta,133.4182889,48,website,10032,OSX,22,5,1,FALSE
5,Austin,146.1124311,57,conference,9300,OSX,12,7,0,FALSE
8,Las Vegas,167.4925276,37,email,10472,Windows,24,6,0,TRUE
7,Tulsa,140.0103727,48,email,7850,Other,6,6,1,FALSE
11,Columbus,234.0631669,39,website,10089,OSX,19,6,1,TRUE
6,Memphis,99.86947134,49,conference,10911,Windows,20,5,0,FALSE
8,Seattle,100.2811726,48,website,15914,Windows,22,6,4,TRUE
11,San Jose,100.8482258,38,conference,12293,Windows,31,8,4,TRUE
11,New York,95.12557904,37,referral,8606,Other,29,6,1,FALSE
7,Albany,222.2443189,41,referral,10954,OSX,21,6,2,TRUE
6,Atlanta,146.877517,41,referral,11888,OSX,25,5,1,FALSE
8,Denver,79.79143783,48,website,14192,Windows,20,6,4,TRUE
6,Freehold,140.9279641,50,referral,13901,Windows,26,7,4,TRUE
8,Las Vegas,157.3999848,45,conference,12598,Windows,20,5,0,FALSE
6,San Diego,152.6892234,48,email,9780,Other,17,7,0,FALSE
7,San Diego,121.8520965,48,conference,7611,Windows,16,7,0,FALSE
7,San Diego,133.253196,41,website,8586,Windows,19,7,0,FALSE
5,Austin,187.5230858,36,website,12878,Other,25,6,1,FALSE
8,San Jose,131.2738491,41,email,10520,Windows,22,6,0,FALSE
6,New York,97.63409988,47,conference,9480,Windows,17,5,1,FALSE
5,Columbus,178.7262326,51,conference,4309,OSX,10,7,1,FALSE
4,Columbus,164.4836959,52,conference,8335,OSX,18,7,1,TRUE
6,Atlanta,174.1279372,38,referral,9333,Other,21,5,1,TRUE
8,Chicago,119.7279182,39,website,9249,OSX,32,5,2,TRUE
8,Atlanta,206.1103974,44,website,6027,Other,16,7,0,TRUE
8,Austin,226.9034533,48,email,9504,Other,16,6,3,FALSE
4,Atlanta,177.1560994,52,referral,9430,Windows,21,6,2,TRUE
7,San Jose,137.2294629,50,website,11140,Windows,16,5,0,FALSE
5,Freehold,185.4172035,42,conference,4738,Windows,21,6,1,FALSE
6,Memphis,143.132121,43,conference,5735,Windows,21,7,0,FALSE
6,Columbus,161.6365294,51,email,6828,OSX,14,6,0,FALSE
8,Albany,140.1657739,49,referral,7846,Windows,33,9,1,TRUE
10,Austin,121.9647319,45,email,10492,Windows,28,5,1,FALSE
7,Freehold,154.4794864,49,referral,7219,Other,31,4,4,TRUE
8,San Jose,131.1840383,41,email,9002,Windows,14,6,0,FALSE
7,Phoenix,122.1388575,47,email,7814,Windows,16,5,1,FALSE
7,New York,181.56151,42,referral,10588,OSX,18,7,1,TRUE
4,Memphis,127.6437952,41,conference,8270,Other,25,6,1,FALSE
10,Los Angeles,118.3966943,40,website,11015,Other,24,7,1,FALSE
7,Las Vegas,223.4388912,43,email,3638,Windows,16,6,1,FALSE
9,San Jose,118.0220095,47,email,9965,Windows,22,6,0,FALSE
5,Denver,172.7525169,44,conference,13627,Windows,15,6,0,FALSE
9,Boston,148.2513376,36,referral,8061,OSX,28,7,2,FALSE
8,Phoenix,135.4132867,41,website,9550,Other,28,5,1,FALSE
7,Chicago,152.1917849,41,website,13671,OSX,23,7,1,TRUE
5,Chicago,149.7930828,42,email,11725,Windows,21,6,0,FALSE
5,Kansas City,168.8841013,48,website,7098,Windows,17,4,0,FALSE
8,Albany,109.5947141,51,conference,9333,OSX,12,7,0,FALSE
6,Phoenix,134.2651839,44,conference,9401,Windows,23,6,0,FALSE
7,Kansas City,154.7599026,38,email,10678,Windows,22,7,0,FALSE
7,Phoenix,187.3159333,45,conference,5671,OSX,15,8,0,TRUE
5,Columbus,177.4255083,36,website,12068,OSX,32,5,2,FALSE
8,Las Vegas,184.3299291,39,referral,13940,OSX,16,8,2,TRUE
5,Memphis,185.5799785,50,email,13042,Windows,12,5,0,FALSE
9,New York,194.3923673,40,conference,9221,Windows,23,6,0,TRUE
6,Seattle,184.387911,53,referral,7005,Windows,26,7,1,TRUE
7,New York,174.6455699,47,email,4879,OSX,22,5,0,TRUE
12,Albany,80.25420153,50,email,7553,Windows,20,6,0,FALSE
6,Memphis,147.5609437,50,referral,5059,Windows,13,6,3,FALSE
6,Freehold,149.8330454,40,website,11335,Windows,20,6,0,FALSE
7,Boston,155.9282043,37,website,11052,OSX,33,7,2,FALSE
11,Columbus,81.62320187,41,referral,7150,OSX,26,5,0,FALSE
8,Denver,140.6096503,44,website,11074,Other,27,7,3,FALSE
6,New York,160.4455399,38,referral,11525,Other,30,6,1,FALSE
6,Atlanta,168.2743519,52,email,6123,OSX,8,7,0,FALSE
6,San Diego,132.211105,30,referral,9906,Other,24,5,0,TRUE
6,San Jose,216.5320677,50,conference,6499,OSX,16,6,0,FALSE
8,Columbus,150.5751959,42,website,11520,OSX,24,6,0,FALSE
9,Atlanta,162.2821157,50,website,9706,Other,17,5,1,TRUE
9,Tulsa,129.2765117,47,email,12079,Windows,19,7,4,TRUE
8,Albany,112.1825154,38,conference,10473,Windows,18,6,0,FALSE
7,Austin,139.7318739,43,referral,11080,OSX,27,6,2,FALSE
5,Kansas City,147.0918927,44,conference,8360,OSX,17,4,0,FALSE
8,Atlanta,165.9498298,43,conference,12232,OSX,23,6,0,TRUE
8,Las Vegas,132.9274941,37,email,10319,Windows,22,6,0,TRUE
5,San Jose,115.2881162,36,referral,10007,Other,31,6,0,TRUE
6,Boston,169.6454478,43,referral,11152,OSX,19,6,1,TRUE
4,Memphis,143.1217825,50,conference,5701,Other,20,6,3,FALSE
11,New York,124.6261651,43,email,9685,OSX,22,6,0,FALSE
6,Austin,148.2245824,48,conference,8913,OSX,20,8,0,FALSE
11,San Jose,85.05855892,35,conference,12290,Windows,31,5,4,TRUE
7,Denver,121.3102454,36,website,8475,Windows,23,5,0,FALSE
9,Las Vegas,202.3530244,39,website,8708,Other,19,5,0,TRUE
6,San Diego,179.7853563,43,email,9160,Windows,22,7,0,FALSE
10,San Diego,97.49236036,37,referral,7636,Windows,31,6,1,FALSE
7,Los Angeles,134.8114229,38,referral,10253,OSX,28,7,1,FALSE
6,Albany,184.6726197,47,conference,9595,Windows,22,7,0,FALSE
6,New York,97.23757168,39,conference,11269,Windows,20,5,0,FALSE
10,Tulsa,120.8769475,38,website,10003,OSX,41,6,4,FALSE
6,Kansas City,194.8308464,49,email,14556,OSX,22,7,1,FALSE
4,Boston,182.5799142,52,conference,7110,OSX,18,7,1,FALSE
10,Seattle,205.4873657,41,referral,13280,OSX,26,6,0,TRUE
6,Austin,100.0954156,46,conference,6487,Windows,19,6,2,FALSE
6,Denver,191.0720807,51,referral,8855,OSX,27,5,1,TRUE
7,Los Angeles,154.347961,49,website,9831,Windows,18,4,0,FALSE
5,Seattle,146.0145542,49,email,7228,OSX,10,7,2,FALSE
4,Chicago,163.8677325,49,website,13420,Windows,16,6,0,FALSE
8,Boston,141.9670331,43,referral,11474,Windows,28,5,0,FALSE
6,Los Angeles,136.4037074,39,conference,7011,Windows,20,6,0,FALSE
11,Tulsa,241.4128247,47,website,11519,OSX,23,5,0,TRUE
6,Phoenix,139.7515121,45,referral,11244,Other,29,6,4,FALSE
7,Los Angeles,216.9003965,49,conference,7607,Other,19,5,0,FALSE
8,New York,88.35056116,47,conference,11074,Windows,18,6,0,FALSE
9,New York,143.6955404,35,website,10842,OSX,32,5,3,FALSE
6,Boston,83.94073421,44,conference,10397,Other,18,7,0,FALSE
9,Denver,87.48594476,44,conference,14958,Windows,22,5,2,TRUE
7,Freehold,155.4280534,56,email,12214,Windows,11,7,0,FALSE
8,Austin,126.3143024,41,website,10432,OSX,29,7,1,FALSE
6,Kansas City,123.8262049,45,conference,7212,OSX,16,6,1,FALSE
6,Atlanta,166.5947722,38,referral,10794,OSX,24,5,0,FALSE
7,Boston,124.0145005,54,website,8855,Windows,9,7,0,TRUE
5,Boston,255.2177485,43,conference,3969,Other,21,6,0,FALSE
7,Boston,152.4718483,55,website,7141,Other,8,6,0,FALSE
9,Albany,248.2121849,54,email,5518,OSX,15,7,0,TRUE
5,Phoenix,165.5806112,42,email,12848,Windows,16,7,0,FALSE
6,San Jose,137.7144712,42,website,11286,Windows,22,7,0,FALSE
8,Freehold,134.2445461,55,email,10525,Windows,6,6,0,FALSE
9,Albany,145.5018863,40,email,12048,Windows,23,5,0,FALSE
9,San Jose,149.2641487,42,website,10249,Windows,20,7,0,FALSE
6,Seattle,111.5506311,45,conference,9732,Other,19,6,0,FALSE
6,Boston,168.702199,46,email,7992,Windows,20,7,0,FALSE
9,Memphis,83.55524639,37,conference,9438,Windows,20,5,0,FALSE
5,Chicago,228.9236168,55,conference,4657,OSX,9,7,0,FALSE
6,Columbus,197.1464462,31,email,14053,OSX,32,5,1,FALSE
6,Kansas City,179.6647398,35,website,11687,OSX,34,8,2,FALSE
6,Albany,139.644501,40,email,10932,Windows,16,6,1,TRUE
8,Denver,163.0769715,46,website,13027,OSX,24,6,1,FALSE
6,Phoenix,154.121989,37,website,11385,Windows,24,4,0,FALSE
6,San Diego,167.8972891,43,conference,6130,OSX,15,6,0,FALSE
2,Seattle,208.4670373,41,email,14503,Windows,18,5,0,FALSE
11,Phoenix,96.98070168,48,referral,7680,OSX,23,6,1,FALSE
10,Freehold,111.7718593,36,referral,8723,OSX,35,5,4,FALSE
6,Los Angeles,165.9654421,37,referral,11708,Other,33,6,2,FALSE
11,Tulsa,116.0659021,45,website,10685,Windows,21,6,1,FALSE
10,Memphis,133.1490427,41,referral,8969,Windows,21,8,0,TRUE
4,Atlanta,215.2028365,44,email,14883,OSX,23,6,1,FALSE
9,Denver,142.8257701,44,website,11231,OSX,35,6,5,FALSE
5,New York,168.0213399,50,email,2948,OSX,5,6,4,FALSE
6,San Diego,190.5734056,45,website,6554,Windows,21,6,0,FALSE
8,Seattle,175.3803065,43,email,8589,OSX,19,7,0,TRUE
7,New York,131.2019984,33,referral,8408,Windows,22,5,0,TRUE
9,Chicago,121.787207,41,website,11786,OSX,23,8,4,TRUE
6,San Diego,141.3780039,40,website,4449,Windows,27,5,3,TRUE
6,Freehold,146.2516023,37,email,10201,Windows,27,5,0,FALSE
8,Atlanta,82.68473819,42,conference,9701,Windows,19,5,0,FALSE
9,San Diego,230.6317378,33,referral,12039,Windows,15,6,4,TRUE
5,Denver,122.897172,41,website,5937,Windows,24,7,2,FALSE
5,Albany,150.3576559,32,email,10493,Windows,29,7,0,FALSE
4,Kansas City,156.9461288,57,conference,2987,OSX,8,7,5,FALSE
5,Denver,158.4526434,43,conference,5373,Other,20,7,1,FALSE
7,Atlanta,141.9433855,52,website,12836,Windows,22,6,2,TRUE
8,Los Angeles,151.6426116,40,conference,11710,Windows,28,7,1,FALSE
7,Las Vegas,126.0521618,49,email,6996,Windows,13,5,0,FALSE
4,New York,201.5708028,52,email,3242,OSX,17,7,4,FALSE
7,Los Angeles,145.5631584,45,conference,12845,Windows,22,7,0,FALSE
7,Austin,99.09785585,47,conference,7356,Windows,11,5,0,FALSE
6,Kansas City,84.42912569,51,email,6560,Windows,10,6,4,FALSE
9,Phoenix,152.2710558,42,email,12562,OSX,27,5,3,FALSE
6,Chicago,112.9546348,45,conference,7514,Windows,15,7,1,FALSE
8,Atlanta,161.5272297,43,email,11033,OSX,33,6,0,TRUE
4,Chicago,182.7683579,38,conference,6839,Windows,29,8,0,FALSE
5,Seattle,109.799895,44,conference,7579,Windows,21,4,3,FALSE
6,San Jose,150.3983695,44,referral,11009,Windows,18,6,0,FALSE
5,Austin,178.6064596,49,email,8084,Other,15,5,0,FALSE
7,Boston,186.1948684,43,website,7340,OSX,22,7,0,TRUE
10,Atlanta,240.3865081,46,referral,10759,OSX,30,6,0,TRUE
6,Freehold,151.0793958,47,website,11716,Windows,17,5,0,FALSE
10,Las Vegas,123.2534742,36,referral,6569,OSX,35,7,1,FALSE
8,Austin,118.740386,39,website,8536,Windows,24,5,0,FALSE
7,Memphis,163.3513178,44,website,12021,Windows,19,7,0,FALSE
9,Denver,151.5195786,47,email,11908,Windows,13,6,0,FALSE
12,Seattle,33.37100284,34,conference,12148,Windows,37,6,4,TRUE
8,Kansas City,38.85971634,45,email,11854,Windows,18,6,0,FALSE
5,New York,97.45460088,47,website,8790,Windows,22,7,3,FALSE
7,Freehold,162.5249343,49,email,9291,Windows,13,6,0,FALSE
7,Denver,139.2585556,32,referral,9012,OSX,28,7,0,FALSE
9,Chicago,210.1048036,36,referral,10973,Other,22,5,1,TRUE
8,San Jose,199.1710346,45,website,8617,OSX,30,4,0,TRUE
5,Chicago,104.2411752,52,conference,9464,OSX,17,7,1,FALSE
8,Las Vegas,139.9425326,41,website,10673,Other,21,6,0,FALSE
7,Atlanta,214.3698679,44,referral,7739,OSX,18,7,1,TRUE
7,Tulsa,162.8942914,41,website,15130,OSX,24,7,2,TRUE
10,Denver,143.6617011,45,website,7010,Windows,28,5,3,TRUE
6,Los Angeles,139.2486416,58,conference,13344,Windows,19,5,1,FALSE
7,Freehold,169.7296706,33,referral,11806,Other,34,6,4,FALSE
7,Atlanta,123.5914924,49,email,7905,Windows,15,6,0,FALSE
9,Seattle,103.0177707,45,referral,8192,Windows,22,7,0,FALSE
9,Freehold,219.2792928,43,website,6164,OSX,25,7,0,TRUE
6,Austin,84.01351452,45,conference,11376,Windows,21,6,0,FALSE
4,New York,190.2475695,51,conference,16057,Windows,15,7,0,FALSE
12,San Diego,86.85908904,41,referral,7142,OSX,35,5,4,FALSE
8,Columbus,182.9048985,46,website,8481,OSX,23,5,0,TRUE
6,Tulsa,139.1802219,49,website,12721,OSX,16,6,3,TRUE
9,Memphis,126.3534481,41,referral,10192,OSX,28,6,3,FALSE
4,Kansas City,112.8754892,43,website,7371,Windows,21,6,3,FALSE
5,Memphis,86.32035904,57,email,6372,Windows,16,6,5,FALSE
6,Memphis,110.0543197,45,website,8731,Windows,19,5,0,FALSE
6,Phoenix,136.295928,45,email,8295,Windows,20,8,1,FALSE
6,Columbus,186.0643301,41,website,13944,Windows,16,6,0,FALSE
8,Boston,160.1497753,47,website,11517,OSX,23,7,1,FALSE
5,Tulsa,168.7658698,40,email,13061,Windows,28,6,2,FALSE
3,Las Vegas,158.238826,49,conference,6258,OSX,17,6,3,FALSE
9,Atlanta,134.999686,44,website,10068,Windows,19,8,0,FALSE
6,Columbus,195.1538029,53,website,6451,Windows,14,6,0,FALSE
10,Denver,134.9178122,47,conference,14599,Windows,23,6,2,TRUE
9,Albany,115.2495441,39,website,8600,Windows,37,7,2,TRUE
6,Las Vegas,120.1236609,40,referral,6154,Windows,17,6,2,TRUE
4,Denver,185.8677974,37,website,12629,Other,27,5,1,FALSE
7,Las Vegas,124.4158065,47,email,6849,Windows,17,6,0,FALSE
8,Atlanta,135.5695001,44,email,11512,Windows,20,6,0,FALSE
8,Austin,74.22526277,44,website,11464,Windows,11,6,0,FALSE
5,Atlanta,171.1745542,53,referral,7824,Windows,34,6,3,FALSE
6,Denver,146.7789865,45,email,5945,Windows,19,5,1,FALSE
8,Boston,134.6362198,50,email,12241,Windows,23,6,2,FALSE
5,Denver,165.3747138,34,website,10792,Windows,17,7,0,FALSE
7,Kansas City,149.8512161,51,conference,3186,OSX,0,6,2,FALSE
8,San Diego,134.6662495,38,website,9196,Windows,30,6,1,FALSE
8,Seattle,172.1106316,39,conference,13395,OSX,28,8,0,FALSE
8,Chicago,133.5305431,35,referral,9346,Windows,25,6,1,FALSE
11,Los Angeles,85.61610575,34,conference,13006,Windows,32,6,4,TRUE
9,San Diego,140.4384245,42,email,10469,OSX,28,5,1,FALSE
6,Chicago,146.9137139,42,referral,10555,Windows,19,6,0,TRUE
8,Atlanta,203.0443066,42,referral,8489,OSX,21,6,0,TRUE
10,San Jose,87.38222245,44,conference,14604,Windows,20,7,4,TRUE
6,Columbus,157.9245184,56,referral,12463,Windows,24,6,2,TRUE
6,Las Vegas,96.91404202,45,conference,10380,Windows,18,6,0,FALSE
9,Austin,180.8539324,43,email,10136,OSX,25,7,0,TRUE
8,Kansas City,159.4230824,47,conference,15409,OSX,12,6,4,TRUE
6,San Jose,157.1690135,53,website,8217,Windows,15,5,0,FALSE
6,Tulsa,186.6663088,53,conference,14252,Other,21,7,0,FALSE
4,Kansas City,224.251801,54,email,5595,OSX,20,5,1,FALSE
9,Denver,125.1575316,41,referral,9557,Windows,24,7,0,FALSE
8,New York,123.0174467,46,website,9437,Windows,17,6,0,FALSE
10,Kansas City,113.9954522,24,referral,7492,Windows,38,5,2,FALSE
6,Memphis,174.0806938,43,email,12699,Windows,19,6,0,FALSE
9,San Diego,143.3004387,32,website,9418,OSX,38,5,2,FALSE
7,Los Angeles,137.4929612,37,referral,15913,OSX,26,5,2,TRUE
5,Albany,152.7711652,31,referral,10498,Windows,21,6,1,TRUE
6,Denver,154.1727139,39,email,12353,Windows,28,7,1,FALSE
7,New York,186.8617792,46,email,4817,Windows,16,6,0,FALSE
6,Denver,68.42208118,39,conference,9248,Windows,22,7,2,FALSE
7,Memphis,186.1511065,46,email,7328,OSX,22,6,0,TRUE
10,Los Angeles,141.6357572,33,referral,9855,OSX,31,7,2,TRUE
6,San Jose,213.3452152,48,email,6604,Other,18,6,0,FALSE
8,San Jose,126.0104319,43,website,9540,Windows,21,5,0,FALSE
5,Chicago,227.8259951,46,website,8547,Other,17,6,0,FALSE
7,Memphis,148.2187766,31,referral,10001,OSX,32,7,2,TRUE
4,Albany,97.7974371,50,conference,10648,OSX,22,6,1,TRUE
9,Austin,180.0272036,42,website,14002,OSX,26,7,0,TRUE
7,Phoenix,107.530009,52,conference,8895,Windows,9,7,0,FALSE
6,Denver,67.5900829,54,conference,9172,Other,14,5,1,FALSE
10,Atlanta,196.5705961,37,referral,16350,OSX,26,5,2,TRUE
5,New York,202.8464377,52,conference,7355,OSX,12,5,0,FALSE
11,Denver,104.6046302,43,referral,7991,Windows,26,7,1,FALSE
7,Atlanta,176.2183552,51,referral,4683,Windows,8,5,1,FALSE
9,Kansas City,138.377771,53,website,14410,Windows,25,4,1,TRUE
6,Kansas City,159.4996154,55,email,9359,Other,15,5,0,TRUE
9,Freehold,116.3103162,47,website,9789,Other,21,7,3,TRUE
6,Boston,131.4641506,50,email,8183,Other,16,6,0,FALSE
9,Freehold,112.6500136,40,website,10636,Windows,30,6,1,FALSE
4,San Jose,157.7063915,53,referral,14330,OSX,17,7,4,TRUE
8,San Jose,123.9133737,30,referral,8299,Windows,39,5,3,FALSE
6,Austin,171.0447204,47,email,8685,OSX,19,8,0,TRUE
4,New York,187.7860437,50,conference,4115,OSX,21,5,3,FALSE
9,Memphis,195.7937684,40,referral,10182,OSX,23,5,1,TRUE
6,Kansas City,163.1328446,56,referral,9761,OSX,19,5,1,TRUE
7,Boston,190.8703051,46,conference,14386,OSX,19,7,0,FALSE
7,Columbus,139.8893923,37,website,10192,Windows,27,7,1,FALSE
4,San Diego,179.8075436,48,conference,7760,OSX,19,6,1,FALSE
7,Freehold,140.5645894,45,website,6454,Windows,16,6,0,FALSE
7,Atlanta,148.1187942,45,website,9907,Windows,21,4,0,FALSE
7,Atlanta,119.7852955,51,conference,9810,Windows,17,6,0,FALSE
6,Tulsa,137.8078004,42,website,9789,Windows,18,5,0,TRUE
3,Tulsa,129.6386846,34,referral,12202,Windows,14,7,4,TRUE
8,San Diego,118.6072126,46,referral,11080,Other,28,6,3,TRUE
7,Freehold,179.3308248,51,website,13160,OSX,18,6,1,FALSE
8,Chicago,138.549782,41,referral,9493,OSX,24,6,0,FALSE
7,Memphis,133.9983206,46,email,10029,Windows,19,7,0,FALSE
7,Freehold,125.7780032,40,email,9647,Windows,25,7,0,FALSE
7,Albany,170.8841271,50,website,12766,OSX,24,5,2,FALSE
6,Phoenix,166.7673612,40,referral,10732,Windows,22,4,0,FALSE
7,Memphis,93.83575252,48,email,15079,OSX,13,5,4,TRUE
7,Freehold,163.363537,54,referral,12936,OSX,22,3,3,TRUE
7,Tulsa,146.0626291,54,email,7301,Windows,10,6,0,FALSE
8,Memphis,178.3907863,40,email,11429,Windows,30,6,1,TRUE
8,Los Angeles,135.6594655,35,referral,15440,OSX,22,6,1,TRUE
9,Seattle,235.3970867,44,referral,7406,OSX,21,6,0,TRUE
4,Seattle,110.3965544,48,conference,8955,OSX,18,7,1,FALSE
6,Tulsa,172.4864884,40,referral,6975,Windows,20,6,0,TRUE
5,Tulsa,125.065434,38,conference,10021,Other,31,5,0,FALSE
8,Atlanta,125.5795619,39,email,12148,Windows,31,6,2,TRUE
6,Kansas City,171.6618186,38,email,11993,Windows,22,7,0,FALSE
7,Memphis,130.3458087,49,referral,10946,Windows,24,6,3,TRUE
4,Chicago,168.2682728,29,email,12377,Windows,28,5,0,FALSE
7,Las Vegas,147.4324466,39,email,10889,Windows,27,6,0,FALSE
6,Phoenix,145.0240348,47,conference,8596,OSX,19,5,0,FALSE
8,San Diego,111.4134758,45,website,9043,Windows,16,6,0,FALSE
6,Phoenix,170.561306,52,website,6240,Windows,16,5,0,FALSE
7,Tulsa,146.7837668,42,website,11975,OSX,30,7,3,FALSE
7,Los Angeles,169.4664763,36,conference,12232,Windows,29,6,0,FALSE
9,Phoenix,126.0841634,48,website,12095,Other,23,5,1,TRUE
10,Chicago,96.21337765,40,website,8214,Windows,21,5,0,FALSE
6,New York,103.4395093,52,conference,13773,Windows,20,4,0,FALSE
10,New York,200.9556385,39,referral,9295,OSX,30,6,0,TRUE
8,Phoenix,120.1775689,46,referral,9254,OSX,26,6,1,FALSE
6,New York,165.7780638,43,conference,7865,OSX,16,6,0,FALSE
8,Boston,135.0602364,44,email,13103,OSX,20,7,3,TRUE
6,Seattle,132.9128831,52,conference,8898,Windows,23,5,0,FALSE
6,Columbus,151.6930803,28,website,11725,Windows,34,6,1,FALSE
5,Denver,116.6328126,41,email,10453,Windows,21,7,0,FALSE
4,Las Vegas,160.1686028,46,email,10300,OSX,18,6,0,FALSE
7,Freehold,142.4857691,44,referral,10538,OSX,24,6,1,FALSE
9,Chicago,124.2012442,40,referral,7950,Windows,34,6,4,TRUE
5,Kansas City,178.7451355,45,conference,13435,Windows,14,6,0,FALSE
8,Austin,212.008809,48,website,8836,OSX,26,7,0,TRUE
7,San Jose,97.5274992,50,conference,10698,Windows,14,7,0,FALSE
6,Denver,176.3871392,48,email,13329,OSX,20,6,1,FALSE
7,Chicago,103.995824,45,conference,9464,Other,14,7,0,TRUE
7,Kansas City,149.8800095,49,conference,7682,OSX,14,7,0,FALSE
8,Atlanta,128.7588263,48,referral,11223,Windows,26,6,5,TRUE
11,Columbus,109.9060827,40,referral,9990,OSX,31,6,2,FALSE
7,Boston,87.36896479,44,website,7626,Windows,16,7,1,FALSE
6,Denver,178.8436318,43,website,9267,Windows,24,6,1,TRUE
7,Kansas City,132.7852932,38,referral,9224,Other,30,7,2,FALSE
8,Tulsa,146.8684774,36,email,16949,OSX,24,5,0,TRUE
10,Austin,113.1297716,44,email,11037,Windows,24,5,4,TRUE
9,San Jose,164.781253,41,email,9548,OSX,23,5,0,TRUE
7,San Jose,134.6809718,45,website,9559,Other,22,7,3,TRUE
